area,n_quartos,n_banheiros,vizinhanca,ano_contrucao,preco
188.69,2,1,Rural,2007,278227.78
164.16,3,2,Rural,1952,136684.54
174.1,3,3,Rural,1973,235298.09
207.27,5,3,Urbano,1956,215389.73
179.86,4,1,Suburbio,2018,225608.91
104.98,4,1,Rural,2000,225710.55
256.32,4,2,Suburbio,1970,232461.88
253.81,2,1,Rural,1966,237270.69
248.7,2,2,Rural,2005,266851.11
258.92,3,1,Rural,2019,279161.63
149.3,3,2,Urbano,1953,149183.51
95.23,2,3,Rural,2012,136830.96
245.82,4,2,Urbano,1975,323250.2
230.12,4,3,Urbano,1950,309307.43
151.8,2,3,Urbano,2021,229028.65
205.22,4,1,Rural,2017,239141.5
137.78,2,3,Suburbio,1984,235401.55
155.98,4,2,Suburbio,1958,199039.37
192.68,4,1,Urbano,1988,148565.15
270.72,5,1,Urbano,2017,301149.96
93.27,3,2,Suburbio,2010,104736.93
147.53,4,1,Suburbio,1957,115226.43
202.81,4,2,Urbano,1981,284799.75
112.13,2,3,Rural,1995,134598.36
116.69,5,1,Suburbio,1959,40834.88
206.99,5,3,Urbano,1968,149878.13
259.2,2,1,Suburbio,2002,199887.06
276.2,2,2,Rural,1967,314989.27
93.83,2,2,Rural,2011,148538.41
180.98,4,2,Suburbio,1979,235172.26
93.55,2,2,Suburbio,1993,124731.12
225.94,3,1,Rural,1996,207234.17
179.77,2,3,Rural,1972,130398.42
95.78,4,3,Urbano,2011,228446.87
142.98,3,1,Suburbio,2010,173634.2
254.65,4,1,Suburbio,2003,302092.53
186.18,3,3,Urbano,1958,267566.13
128.76,3,3,Suburbio,1970,178386.72
209.12,3,1,Urbano,1990,253064.99
152.27,4,1,Rural,1965,217750.5
259.2,3,1,Rural,1959,334749.18
232.07,5,1,Rural,2019,307709.64
255.2,5,1,Urbano,1984,240595.72
257.71,4,3,Urbano,1991,334436.93
112.04,5,3,Rural,1951,174992.63
217.49,3,2,Urbano,1968,284313.24
261.8,2,2,Urbano,1975,261575.86
258.27,2,3,Rural,1984,252854.57
144.56,3,3,Rural,2007,113385.59
245.26,5,2,Urbano,2011,303611.39
125.14,3,2,Suburbio,1951,133038.43
166.48,2,2,Urbano,1967,206457.34
114.55,2,1,Suburbio,1979,148726.46
253.07,4,2,Suburbio,1970,317490.71
192.03,2,1,Rural,1962,225991.73
186.27,4,1,Urbano,1976,212238.01
161.28,5,2,Urbano,2015,183597.03
180.32,3,3,Suburbio,1978,236381.48
201.14,4,2,Urbano,2007,236498.79
248.14,3,2,Rural,1980,228594.41
109.16,4,2,Urbano,1997,252508.44
248.7,5,2,Rural,1950,297620.14
134.52,5,2,Urbano,1952,114990.29
147.81,4,1,Rural,1952,117875.87
100.43,4,2,Suburbio,2002,71077.88
105.35,5,3,Urbano,1989,94827.89
254.74,3,3,Suburbio,1973,344481.27
172.34,5,1,Suburbio,1999,270670.42
204.39,3,1,Urbano,1983,234041.88
223.52,4,2,Urbano,1952,294288.91
210.52,3,2,Suburbio,1983,271106.06
240.62,4,1,Rural,1976,263356.05
201.04,3,3,Urbano,2018,314629.31
230.4,4,2,Rural,1975,212303.68
133.69,2,3,Rural,1991,185830.95
193.15,2,1,Rural,1992,253127.09
236.9,5,3,Urbano,2011,254534.5
157.56,5,3,Urbano,1991,265906.53
264.68,4,3,Suburbio,2020,262884.88
131.74,3,2,Urbano,2005,173461.75
100.99,4,1,Urbano,1975,125552.24
244.52,2,2,Urbano,1952,219649.34
153.75,2,3,Suburbio,2018,230048.76
188.69,4,2,Rural,1980,238879.02
232.26,2,2,Urbano,1965,315198.63
112.78,5,2,Rural,1969,73236.76
251.58,4,1,Urbano,1993,279699.05
256.23,5,1,Urbano,1965,286650.63
144.09,5,3,Urbano,2018,210971.47
234.12,5,2,Urbano,2008,266536.99
252.42,2,3,Suburbio,1981,214265.58
139.54,3,2,Suburbio,1992,154255.91
260.59,3,3,Rural,1972,344814.59
157.75,3,1,Urbano,1994,210323.17
115.57,5,3,Urbano,2007,202304.57
232.35,4,1,Urbano,2018,198426.75
121.52,5,2,Suburbio,1953,120328.43
114.27,5,2,Rural,1988,103106.07
223.52,4,2,Rural,1952,234356.75
107.21,3,3,Urbano,2013,215607.58
204.2,3,3,Urbano,1972,215199.41
171.59,3,3,Urbano,1962,160358.63
103.49,5,1,Urbano,1999,114046.88
224.18,5,2,Rural,2005,215815.03
121.7,2,2,Urbano,2012,66432.26
185.06,3,1,Suburbio,1989,225262.37
120.68,5,1,Urbano,1998,189316.45
189.62,2,2,Urbano,1990,203514.37
165.65,5,2,Rural,2021,259276.56
93.93,5,1,Urbano,2008,60987.42
225.48,3,1,Rural,1965,218337.05
263.47,4,2,Suburbio,1978,284820.0
253.35,5,2,Urbano,1969,359274.58
114.36,5,1,Suburbio,2004,142576.54
181.53,5,2,Suburbio,1967,283302.4
244.15,3,1,Suburbio,1955,238065.82
160.63,5,2,Rural,2007,100288.91
213.77,2,3,Urbano,1995,203483.45
220.74,3,3,Rural,1965,280099.61
187.39,2,2,Urbano,1961,187376.14
185.62,3,1,Rural,1968,192888.23
120.96,5,3,Urbano,1957,105068.25
143.07,5,1,Urbano,2009,170507.19
136.47,2,3,Rural,2013,280765.89
168.34,2,3,Rural,1966,114273.0
99.96,3,3,Urbano,2013,118085.67
187.57,3,2,Suburbio,1965,219789.27
236.35,4,2,Suburbio,1999,244219.22
95.04,4,1,Urbano,2009,28406.64
189.34,4,2,Suburbio,1967,267347.33
155.61,5,1,Urbano,1968,165943.91
141.58,2,3,Suburbio,2013,140270.82
125.05,2,2,Suburbio,1977,180411.57
108.79,4,3,Suburbio,2018,107464.03
268.68,4,1,Urbano,2007,304910.53
218.32,3,2,Suburbio,1958,270490.28
158.96,4,2,Urbano,1996,268506.64
233.0,2,3,Suburbio,2005,271294.83
138.24,3,2,Urbano,1955,196578.6
230.86,4,1,Suburbio,1961,158708.52
127.93,5,2,Suburbio,1995,226842.18
242.57,4,3,Rural,1979,260091.99
203.18,5,1,Rural,2008,305574.02
127.37,4,2,Urbano,1993,165596.84
241.18,3,3,Urbano,1958,280277.56
185.71,5,3,Urbano,1989,210093.5
183.58,5,3,Urbano,1971,225113.88
227.33,3,3,Rural,1995,296169.39
163.14,5,3,Urbano,1976,202574.34
137.13,3,1,Urbano,1959,162805.04
128.3,4,3,Suburbio,2013,170573.01
107.21,3,3,Urbano,2005,89942.99
116.69,3,2,Rural,1996,141255.9
258.18,3,1,Urbano,1961,319779.38
155.43,3,3,Suburbio,1977,129616.9
99.13,2,2,Suburbio,2008,77807.2
124.77,5,1,Urbano,2011,171961.1
213.68,4,1,Rural,1985,303737.45
155.33,3,3,Suburbio,1964,85808.62
129.14,2,1,Suburbio,1958,231615.36
229.66,2,2,Rural,1973,369975.73
116.87,4,1,Suburbio,1983,208497.99
121.33,5,3,Urbano,1996,130422.89
266.63,4,3,Urbano,1958,376313.48
196.77,3,2,Suburbio,1978,230615.62
181.07,5,1,Rural,1997,212224.36
231.05,5,2,Suburbio,1977,262216.94
182.93,4,1,Rural,1970,213040.35
115.66,4,1,Suburbio,1998,133349.68
160.91,5,1,Urbano,1972,185872.28
246.94,4,1,Rural,1978,347586.35
110.18,5,3,Urbano,1960,186932.84
259.85,4,3,Suburbio,2012,326486.53
178.75,5,2,Rural,1987,199675.26
165.74,3,1,Suburbio,1970,212168.32
222.6,2,2,Suburbio,1980,203255.28
241.08,4,2,Suburbio,2004,353006.65
225.66,5,3,Suburbio,2005,324348.52
130.71,2,2,Rural,1995,190412.62
199.56,2,2,Urbano,1955,148509.05
219.25,2,2,Suburbio,1975,235809.28
124.49,4,1,Suburbio,1985,141765.5
145.11,4,1,Rural,2012,178960.64
204.48,3,2,Rural,2017,259786.42
153.29,4,2,Suburbio,1951,116257.03
181.25,4,1,Urbano,2004,268583.6
265.89,4,1,Suburbio,1962,349586.04
203.74,2,2,Rural,1961,308345.85
191.57,3,2,Suburbio,2016,195136.65
99.22,2,1,Rural,2021,139812.94
209.87,3,1,Suburbio,1989,305067.69
239.97,4,1,Urbano,2005,252916.73
128.21,5,1,Suburbio,2012,144486.02
98.11,4,2,Rural,1974,48753.28
213.68,2,1,Rural,1957,197830.43
171.78,2,1,Rural,1981,59513.58
197.14,2,1,Suburbio,1994,191036.18
177.91,3,3,Rural,1975,221241.94
236.9,2,3,Suburbio,1982,208218.72
123.0,5,1,Rural,1962,202567.82
135.64,5,2,Urbano,1992,162116.7
109.44,4,1,Rural,1963,138108.49
171.22,3,1,Rural,2006,256513.49
146.14,3,1,Suburbio,1961,192403.2
103.87,4,1,Urbano,1986,118267.49
231.51,2,3,Rural,1982,250215.24
143.81,2,1,Rural,1968,116972.81
152.83,4,1,Rural,1969,202095.79
230.21,4,3,Suburbio,2000,178301.27
95.23,4,1,Rural,2000,90254.04
233.47,4,2,Urbano,1975,229736.39
188.69,3,3,Urbano,2011,197606.98
182.83,3,1,Urbano,1982,188066.41
235.88,2,2,Rural,1956,248908.68
142.33,3,1,Rural,2001,102723.15
274.06,3,1,Urbano,1954,350297.65
106.65,3,2,Urbano,2001,68521.6
233.28,4,2,Urbano,1985,317853.84
190.27,3,2,Urbano,2001,155598.04
153.66,2,1,Rural,1966,65149.99
258.27,3,2,Suburbio,1951,423325.46
274.44,4,2,Rural,2008,365765.54
180.6,3,1,Urbano,1967,188378.47
144.37,5,1,Rural,1966,273758.97
132.29,2,1,Suburbio,2012,139219.28
120.03,3,1,Urbano,2013,207529.52
205.13,2,3,Suburbio,1956,241841.24
144.28,4,1,Rural,1988,86340.36
132.85,2,2,Rural,1986,166465.82
148.92,5,2,Suburbio,1987,137913.03
122.26,5,1,Urbano,1997,159013.74
129.79,2,2,Urbano,2017,205121.67
218.04,4,2,Urbano,1964,223465.91
240.43,2,3,Suburbio,1966,322087.81
148.18,3,3,Rural,1973,211374.17
143.54,3,1,Urbano,1989,166224.19
99.87,2,3,Rural,2016,31880.66
173.17,3,2,Rural,1982,134394.23
273.41,3,1,Suburbio,2007,371559.75
177.91,4,1,Rural,1986,158157.0
158.68,2,2,Rural,1974,154386.03
137.96,3,2,Rural,1963,210559.63
262.08,2,2,Urbano,1994,302192.43
196.12,2,2,Rural,1977,215400.8
162.21,3,3,Urbano,1991,243340.5
209.5,4,2,Urbano,1987,259553.33
188.59,4,1,Suburbio,1979,251660.77
262.64,5,3,Urbano,1973,264026.11
143.91,2,1,Urbano,1951,226421.67
183.48,5,2,Suburbio,1965,212620.36
192.77,4,2,Rural,1980,251604.68
248.79,3,1,Rural,2018,247595.85
180.32,3,1,Urbano,2004,235241.76
178.19,4,2,Suburbio,1994,226974.74
224.73,4,3,Suburbio,2021,264997.76
208.47,2,2,Suburbio,2008,287569.75
227.71,5,3,Rural,1987,308232.26
257.81,5,2,Suburbio,1960,379666.09
201.23,4,3,Suburbio,2021,220539.8
267.93,2,2,Urbano,1963,356147.31
126.53,3,1,Suburbio,1981,198213.38
128.3,4,1,Suburbio,1950,99494.6
240.06,5,2,Urbano,1980,249846.92
213.68,2,2,Rural,2000,234701.27
117.99,2,3,Suburbio,1986,193666.46
189.24,2,3,Suburbio,1998,253116.87
120.5,5,2,Rural,2013,208438.98
186.08,2,3,Urbano,1971,199303.75
231.05,3,1,Suburbio,1965,245402.05
236.9,5,1,Urbano,1961,313389.9
114.55,4,2,Suburbio,1963,134494.69
146.23,2,1,Suburbio,1974,151481.99
253.72,5,3,Urbano,2004,278668.41
95.32,4,2,Suburbio,2020,161681.97
231.7,4,1,Suburbio,1995,303047.29
101.45,3,2,Rural,1990,220704.1
150.13,4,1,Rural,1986,150811.77
121.52,3,1,Suburbio,2020,165565.15
97.64,5,1,Urbano,2021,167348.4
122.45,3,1,Suburbio,1996,117918.4
277.97,5,2,Suburbio,1961,345168.94
109.63,5,1,Rural,2018,113598.76
240.8,2,1,Suburbio,1981,330543.04
199.09,3,1,Urbano,1999,225156.47
264.12,5,2,Rural,1968,360232.83
174.1,2,1,Rural,1979,172270.45
191.94,3,1,Urbano,1975,177556.73
152.92,3,1,Suburbio,1973,284683.68
270.16,4,2,Urbano,1999,354769.37
275.09,2,1,Urbano,1979,309331.41
212.1,4,1,Suburbio,1986,206617.38
111.11,5,2,Rural,1980,164603.99
152.73,3,3,Rural,1974,294152.3
183.02,5,2,Urbano,1956,226233.33
116.5,2,3,Urbano,1962,113010.16
160.82,3,3,Suburbio,1960,156987.28
124.03,5,3,Suburbio,2021,96023.52
239.32,3,3,Rural,2020,231217.56
234.58,4,3,Suburbio,1970,231623.01
184.78,2,2,Urbano,1993,179211.08
176.42,2,1,Urbano,2002,245991.65
211.63,2,2,Urbano,1953,224822.98
140.56,3,2,Rural,1950,168797.51
253.63,5,1,Rural,2002,205701.7
115.29,5,1,Urbano,1993,107551.22
106.65,2,2,Suburbio,1969,158249.06
253.9,3,2,Rural,2020,250419.18
215.72,3,2,Urbano,1959,221363.74
163.14,3,2,Suburbio,1982,139449.53
266.91,5,1,Rural,1950,385491.43
150.41,2,3,Urbano,1962,290347.57
134.9,5,2,Rural,1965,249202.92
224.45,4,3,Rural,1998,250908.25
112.51,3,3,Suburbio,2011,183982.25
154.87,4,2,Suburbio,1953,176079.8
237.92,2,2,Rural,2021,218576.44
147.99,2,1,Suburbio,1971,166612.22
243.22,5,3,Urbano,2004,256185.56
104.98,2,2,Rural,1977,92269.53
218.51,2,2,Urbano,1956,254190.93
149.67,5,1,Suburbio,1980,230741.38
116.59,5,2,Rural,1955,189103.71
232.44,5,3,Suburbio,1967,301206.68
144.93,5,2,Suburbio,1977,158877.88
272.76,2,2,Suburbio,1994,314171.87
98.66,4,1,Rural,1983,70553.44
216.84,5,3,Urbano,2012,238850.52
130.62,2,3,Suburbio,2007,150849.34
167.32,2,3,Rural,2006,163422.33
197.7,2,2,Urbano,1988,246644.95
245.26,2,2,Suburbio,1989,306179.3
265.7,2,2,Urbano,1988,375957.33
94.2,5,3,Urbano,2009,152835.22
251.77,5,3,Urbano,1965,334308.91
116.87,3,3,Urbano,1984,140699.86
159.98,3,3,Rural,1989,339718.57
226.22,5,2,Rural,1965,376609.17
212.0,5,1,Rural,1954,298590.7
149.85,5,3,Urbano,1961,99878.56
212.1,4,1,Rural,1997,348706.56
267.47,5,3,Suburbio,2014,259737.72
250.28,2,1,Suburbio,2001,339573.78
192.12,4,1,Rural,2003,188773.3
276.67,4,1,Urbano,1997,342454.65
168.34,2,2,Rural,1987,158475.45
258.83,2,1,Rural,2005,281655.88
123.56,3,2,Urbano,1983,154572.69
108.14,2,1,Rural,1959,89313.8
205.87,5,2,Rural,2003,250888.15
236.35,5,3,Suburbio,2010,270507.6
225.2,3,3,Suburbio,1957,270404.77
222.69,4,1,Rural,1995,159231.11
193.98,4,2,Rural,1959,232522.71
128.76,3,3,Urbano,1979,134661.14
233.93,5,2,Rural,1963,239860.7
261.71,3,2,Rural,2010,325251.85
252.32,5,3,Suburbio,2017,285582.88
226.5,5,2,Suburbio,1959,221758.95
261.71,2,2,Rural,1954,368657.74
261.43,3,2,Rural,1987,327395.2
190.73,3,3,Suburbio,2005,226469.5
212.66,5,2,Rural,1960,333188.36
123.28,5,3,Suburbio,2009,134458.89
233.65,2,2,Rural,2017,282675.89
208.1,5,2,Suburbio,1994,309736.75
122.54,5,3,Suburbio,1998,173693.44
273.23,4,3,Rural,1993,449315.84
129.88,3,2,Rural,2001,175551.51
270.72,2,2,Urbano,1986,325896.79
102.57,2,1,Rural,1953,186953.31
157.47,5,2,Rural,2007,226555.35
187.29,3,3,Suburbio,2005,236630.41
123.47,4,2,Urbano,1993,166298.71
154.13,2,1,Urbano,2012,167387.54
245.26,5,2,Urbano,1987,204225.86
192.31,3,1,Rural,1983,252260.33
148.46,4,3,Rural,1954,187036.32
169.08,3,3,Suburbio,1955,147210.92
276.11,2,2,Suburbio,1998,279217.28
152.36,5,1,Urbano,2015,152371.56
259.48,5,3,Suburbio,1986,379625.5
121.98,2,2,Rural,1971,193164.55
201.6,2,3,Urbano,1953,314746.78
276.94,3,2,Suburbio,1964,331820.73
135.73,2,1,Rural,1995,202812.86
242.2,3,2,Urbano,1980,309385.51
137.96,5,3,Urbano,1998,122414.44
248.52,4,2,Rural,1973,280967.71
130.9,5,3,Suburbio,1998,178090.58
95.32,5,1,Suburbio,2007,191654.76
190.64,4,3,Rural,1978,200032.4
117.99,4,3,Rural,1989,118302.64
156.54,4,1,Rural,2019,167193.34
139.35,5,1,Suburbio,1990,235640.14
211.45,2,2,Suburbio,1978,242934.25
128.58,5,1,Rural,1972,198706.88
98.38,2,3,Suburbio,2014,183335.9
197.88,3,2,Rural,2020,236548.72
113.25,5,1,Urbano,1998,148482.93
228.91,4,3,Suburbio,2020,273524.52
164.44,5,1,Rural,1966,182113.02
269.98,5,3,Suburbio,1956,351938.3
249.07,4,1,Suburbio,1969,295334.43
145.21,3,2,Rural,1964,210222.37
241.08,3,2,Rural,1951,297805.36
143.54,3,2,Urbano,1997,167853.43
101.73,3,3,Suburbio,2004,84780.84
184.69,5,2,Rural,1999,193533.54
196.21,5,2,Rural,2017,250716.98
169.73,4,2,Rural,1976,196859.31
273.6,2,3,Rural,1998,277626.89
114.27,4,2,Rural,1952,154494.05
182.74,3,2,Suburbio,1950,288806.04
118.36,2,1,Rural,2002,202137.59
115.66,4,3,Urbano,1956,135885.89
103.12,3,2,Urbano,1989,136977.22
114.55,2,2,Urbano,1983,98068.64
213.77,2,2,Urbano,1952,317779.49
232.26,3,1,Rural,2009,364492.75
131.55,2,1,Rural,2007,184076.62
155.8,4,1,Rural,1968,183649.86
199.83,4,2,Suburbio,1997,211910.27
209.96,4,3,Urbano,2007,219141.07
167.41,2,3,Suburbio,1955,196144.91
150.32,2,1,Suburbio,2000,138721.25
199.83,3,2,Suburbio,1985,117583.36
158.49,3,3,Urbano,1969,156660.54
171.87,2,2,Suburbio,2021,254391.31
224.55,4,1,Suburbio,1987,291100.12
136.94,2,1,Suburbio,1974,237213.92
153.66,5,2,Rural,2017,245316.4
129.51,4,3,Suburbio,1978,85999.63
103.12,5,3,Urbano,1996,178127.94
101.17,3,1,Rural,2007,122569.01
163.7,2,2,Urbano,1952,242563.97
213.96,5,1,Rural,1980,211258.06
218.88,2,3,Urbano,1961,256682.34
208.75,5,2,Suburbio,2016,302434.84
197.33,2,2,Rural,1997,247909.19
105.07,4,1,Rural,1958,124146.37
189.15,3,2,Rural,1963,185078.1
135.27,4,2,Rural,1968,214983.5
228.91,3,2,Urbano,1966,346840.37
101.91,4,2,Rural,1986,190305.28
199.09,3,1,Suburbio,1970,234625.41
120.03,4,2,Suburbio,1980,147241.53
263.75,2,3,Urbano,1961,231928.72
254.0,4,1,Urbano,2008,277707.91
188.04,5,2,Rural,2004,183069.72
145.95,5,1,Rural,1991,87554.13
116.04,2,3,Suburbio,1959,78464.68
153.38,2,2,Suburbio,1972,85907.73
106.65,2,2,Urbano,1987,186378.65
224.64,5,1,Urbano,1959,339816.66
96.9,4,1,Rural,1967,144913.94
269.98,2,1,Suburbio,1953,313176.33
252.79,4,1,Urbano,2016,311326.55
245.54,3,1,Rural,1978,307193.47
192.03,4,2,Urbano,2019,215197.09
195.19,4,1,Rural,1973,203959.78
208.94,5,1,Urbano,1986,295400.72
107.86,4,1,Rural,2001,129576.69
261.62,5,3,Urbano,1968,266882.7
116.31,3,2,Urbano,1990,111241.96
105.07,5,1,Suburbio,2018,241230.92
229.56,3,2,Urbano,1953,356294.07
270.07,3,2,Rural,1979,403142.64
270.35,2,1,Suburbio,1976,428790.61
136.85,4,3,Urbano,1983,154967.66
248.89,4,3,Rural,2019,365279.29
260.22,2,2,Suburbio,1996,280011.38
198.07,2,1,Urbano,1964,200339.92
158.4,4,2,Urbano,1970,261021.34
191.19,2,2,Rural,1979,221769.56
231.33,2,1,Suburbio,1954,188674.46
271.74,3,3,Suburbio,1963,290581.52
118.36,2,2,Suburbio,1973,30117.02
110.18,2,2,Suburbio,1985,142136.53
180.98,5,2,Urbano,1964,262917.58
115.39,4,2,Rural,1998,228473.09
117.34,5,2,Suburbio,1973,218369.59
278.43,2,1,Urbano,1956,415257.31
141.31,2,3,Suburbio,2008,162484.24
182.28,5,1,Urbano,1994,134590.66
250.93,2,1,Suburbio,1982,370256.32
238.2,3,1,Urbano,1998,217508.46
165.55,5,3,Suburbio,2007,285104.86
196.03,5,1,Rural,2013,156538.09
142.51,4,3,Rural,1978,197228.6
112.32,5,2,Rural,2019,101848.75
97.08,3,2,Rural,1953,151340.21
231.33,2,1,Urbano,1998,240896.35
238.11,5,2,Rural,1992,304935.42
95.23,5,2,Suburbio,1968,76896.32
212.66,4,2,Rural,2003,209595.82
109.07,4,1,Rural,2020,51195.66
235.88,2,1,Urbano,1992,345770.0
216.84,5,3,Suburbio,1956,199850.81
122.73,3,2,Urbano,1961,175445.85
241.73,2,1,Urbano,1964,254934.97
200.48,3,2,Rural,1994,148693.63
97.92,5,1,Suburbio,1992,69402.9
278.62,2,3,Suburbio,1950,294490.12
238.39,4,3,Urbano,2009,288174.86
242.38,4,1,Urbano,1962,272273.67
237.27,3,2,Suburbio,1965,330103.6
202.44,2,3,Urbano,1950,235825.75
266.82,3,1,Suburbio,1998,319567.32
154.87,4,3,Suburbio,1964,169836.55
106.47,5,1,Suburbio,1952,119218.45
233.0,4,3,Urbano,1963,264700.53
148.46,5,1,Urbano,1969,216385.91
94.67,3,3,Suburbio,1985,117829.74
212.93,3,3,Urbano,2007,334100.1
123.75,3,1,Rural,2006,86479.38
239.5,5,3,Rural,1980,335816.05
177.07,3,1,Urbano,2019,173705.98
180.51,3,3,Rural,1982,270188.62
177.44,2,3,Urbano,2013,193587.31
130.06,5,1,Rural,1978,142043.45
181.07,3,3,Urbano,1970,236932.06
216.37,3,3,Urbano,1989,217898.28
95.41,5,1,Suburbio,1996,83799.93
136.2,5,2,Urbano,1974,231241.62
212.1,4,1,Urbano,2001,215178.62
237.55,4,2,Suburbio,1964,312645.69
184.04,2,3,Urbano,1957,119961.16
270.35,3,2,Urbano,1969,326404.55
102.19,5,2,Rural,1982,157212.18
144.0,3,1,Rural,1985,200530.88
167.32,4,2,Urbano,1987,184130.87
125.61,4,2,Suburbio,1999,167069.08
215.81,4,3,Suburbio,1956,280855.4
251.3,5,1,Rural,1973,159590.36
120.31,3,1,Urbano,2006,139264.05
125.61,5,2,Rural,1990,149129.02
177.17,3,3,Suburbio,1984,258638.79
200.02,2,1,Suburbio,1972,214913.0
187.48,4,3,Suburbio,1971,214696.0
202.44,4,2,Rural,1974,222811.37
194.82,4,2,Suburbio,1969,155708.42
219.72,4,1,Urbano,1954,245636.69
231.14,5,2,Suburbio,1953,268925.6
196.3,4,3,Suburbio,1974,225029.88
241.73,3,3,Suburbio,1986,268940.86
135.08,3,2,Urbano,1974,159734.68
257.43,4,2,Rural,2021,328487.26
158.96,4,3,Suburbio,1968,267237.83
183.86,5,2,Suburbio,1996,220472.53
218.79,5,2,Rural,2017,206394.89
161.47,3,2,Rural,1996,198906.1
183.58,3,3,Urbano,1985,255278.32
220.27,2,2,Rural,1984,304015.81
114.46,3,3,Rural,1981,167519.21
260.22,2,1,Urbano,2003,242797.83
243.5,4,2,Rural,2019,306009.1
187.94,4,2,Rural,1999,207795.98
102.29,4,2,Suburbio,2020,159906.6
181.35,3,1,Rural,2005,211841.4
137.5,3,2,Suburbio,1974,195549.25
207.82,4,3,Rural,1971,219204.63
102.84,5,2,Rural,2007,106769.02
203.27,4,3,Rural,1965,185687.81
183.2,2,3,Suburbio,1956,128348.28
243.96,5,3,Suburbio,2010,279278.84
158.21,5,3,Suburbio,1998,166727.82
123.93,3,3,Rural,2016,222005.37
100.8,3,2,Suburbio,1983,196691.63
161.0,2,2,Rural,1977,83255.69
174.1,4,2,Urbano,1963,299654.86
227.33,4,3,Suburbio,2016,341574.87
244.89,3,1,Rural,1965,317193.11
256.51,3,2,Rural,1960,397613.06
126.63,4,2,Urbano,1956,266762.37
98.38,5,2,Rural,1951,216164.38
232.72,2,3,Urbano,1993,273382.52
211.17,2,2,Suburbio,1984,243596.18
144.84,2,3,Urbano,1958,225303.24
103.68,3,2,Rural,1984,98363.04
256.6,5,2,Suburbio,1997,297581.34
174.01,2,3,Rural,1962,126406.21
177.82,5,3,Rural,1952,199264.29
182.74,3,2,Suburbio,1996,228642.77
185.62,3,3,Rural,1967,216264.06
238.58,4,3,Urbano,1950,309472.32
96.9,5,3,Suburbio,2004,256960.91
140.1,5,1,Suburbio,1950,192465.18
203.27,5,3,Suburbio,1983,216921.99
222.13,4,3,Suburbio,1992,220705.59
267.56,2,1,Suburbio,1995,366222.85
215.07,2,3,Urbano,2016,211177.9
171.68,3,1,Suburbio,2018,233019.3
267.47,4,2,Rural,1980,351506.81
178.0,5,2,Urbano,1989,264242.16
176.24,4,2,Rural,2002,167559.72
167.04,3,3,Urbano,2013,229149.57
174.19,2,1,Urbano,1957,208188.64
256.41,2,2,Suburbio,1966,235964.09
119.38,3,3,Urbano,1973,104642.69
206.9,4,2,Rural,1981,280375.79
156.36,3,2,Suburbio,2020,292021.74
236.62,5,2,Urbano,1972,310088.72
168.9,5,3,Suburbio,1977,193397.64
104.05,3,1,Suburbio,2005,26461.31
180.6,5,1,Rural,1964,267094.28
258.18,5,1,Urbano,1953,343129.47
249.63,2,1,Rural,1964,318203.58
249.63,4,3,Urbano,1976,315919.61
187.39,2,3,Urbano,1989,258383.27
205.41,2,3,Suburbio,1997,207117.61
177.07,4,2,Suburbio,1974,318814.15
94.02,2,1,Rural,1991,144156.88
148.83,5,3,Rural,2010,297564.69
111.39,3,2,Urbano,1950,149890.84
147.25,3,2,Suburbio,1977,108200.49
259.29,4,2,Urbano,1961,289872.25
230.31,3,1,Rural,1952,277964.2
134.43,3,3,Urbano,1970,229612.1
261.15,3,2,Suburbio,1976,319643.54
265.98,3,3,Rural,1974,262340.46
170.94,2,2,Suburbio,1978,130356.28
194.54,5,2,Rural,1995,194004.8
147.62,5,3,Rural,1992,249460.96
261.89,3,2,Suburbio,2019,278449.39
200.02,4,2,Suburbio,2005,219996.42
175.4,2,2,Urbano,1950,144248.85
96.81,3,1,Rural,2005,166556.91
141.12,3,2,Suburbio,1964,234080.24
189.15,4,1,Suburbio,2003,225001.64
160.16,2,1,Urbano,1996,255965.01
150.69,3,3,Rural,2004,227121.47
184.6,4,1,Suburbio,2002,240873.46
167.41,2,2,Urbano,2011,228397.33
142.51,2,1,Urbano,1993,108752.12
120.87,3,3,Rural,2018,192231.13
259.11,4,3,Urbano,2011,381562.3
141.77,4,2,Urbano,1988,180525.64
247.59,3,1,Rural,1986,249442.37
241.18,3,1,Urbano,1977,255107.57
198.63,3,3,Suburbio,1991,293665.0
135.55,4,3,Suburbio,2002,174879.86
170.11,2,3,Urbano,1986,182425.67
139.73,3,3,Urbano,2013,193324.99
216.56,5,3,Urbano,2020,277254.36
179.4,5,1,Urbano,1960,218388.01
277.41,3,1,Rural,2016,348740.43
123.0,5,1,Suburbio,2012,90698.52
146.6,2,2,Suburbio,1970,269862.52
163.51,2,2,Rural,1992,168273.89
204.2,5,2,Rural,1978,220630.79
171.87,4,1,Suburbio,1994,259745.14
235.7,3,1,Rural,1956,295201.25
203.92,4,2,Urbano,1997,287084.72
182.0,2,1,Urbano,1992,241169.92
139.45,5,3,Rural,1990,70568.66
123.84,3,2,Suburbio,1994,107952.91
119.19,5,1,Urbano,1975,162107.19
136.94,5,3,Urbano,1959,129779.85
192.96,4,2,Urbano,1972,235952.37
230.49,4,1,Suburbio,1989,281397.35
241.73,5,1,Urbano,1971,286269.68
226.96,2,3,Urbano,2003,233916.69
244.99,3,2,Suburbio,1995,241697.24
151.53,5,1,Urbano,1994,210008.16
158.12,5,3,Urbano,1954,138435.6
